price,likes,tips,photos,ratingSignals,rating,Restaurant_Class
1,281.0,47,328,349.0,8.3,1
1,1.0,2,3,3.0,7.7,1
1,7.0,0,12,9.0,7.2,1
2,8.0,2,30,10.0,8.2,1
1,8.0,6,37,20.0,5.4,1
1,14.0,10,24,27.0,6.0,1
1,12.0,4,18,15.0,7.6,1
2,9.0,4,10,15.0,6.2,1
1,21.0,16,23,32.0,6.5,1
2,7.0,3,9,13.0,5.7,1
3,726.0,176,1265,959.0,8.3,1
2,689.0,317,2079,1147.0,6.9,1
1,1251.0,315,13304,1509.0,9.2,1
2,2626.0,748,4941,3296.0,9.0,1
4,2750.0,640,3235,2935.0,9.0,1
1,29.0,12,283,51.0,6.4,1
3,1850.0,838,2901,2802.0,8.1,1
2,433.0,136,376,603.0,8.1,1
2,1079.0,447,1112,1558.0,7.8,1
2,981.0,449,1114,1465.0,7.6,1
2,837.0,348,3066,1336.0,7.7,1
3,5401.0,1467,6054,6407.0,9.2,1
2,2673.0,1023,2460,3520.0,9.2,1
1,1717.0,543,3606,2357.0,8.3,1
4,1400.0,636,2278,1956.0,8.8,1
2,2556.0,892,4256,3452.0,8.3,1
1,734.0,330,2990,1184.0,7.1,1
3,2149.0,726,2700,2845.0,8.6,1
4,908.0,447,1401,1319.0,8.6,1
3,2924.0,675,3884,3673.0,8.8,1
2,486.0,173,761,739.0,7.6,1
1,1358.0,69,2345,854.0,8.7,1
2,466.0,270,931,821.0,7.0,1
1,37.0,4,70,46.0,7.9,1
1,41.0,25,396,66.0,6.8,1
3,775.0,366,3923,1417.0,6.7,1
1,121.0,58,841,216.0,6.4,1
3,2759.0,897,4029,3744.0,8.3,1
3,2931.0,861,2952,3893.0,8.4,1
2,515.0,154,615,712.0,8.6,1
1,271.0,26,477,325.0,8.6,1
2,1277.0,408,1704,1811.0,8.0,1
1,20.0,2,243,32.0,6.6,1
1,31.0,12,87,53.0,6.7,1
1,124.0,61,347,179.0,8.0,1
2,65.0,31,331,116.0,6.4,1
2,103.0,42,360,130.0,8.5,1
2,713.0,95,1078,889.0,8.5,1
2,820.0,362,913,1310.0,7.2,1
4,952.0,233,856,1322.0,8.0,1
1,45.0,6,27,58.0,8.2,1
3,163.0,53,163,218.0,8.4,1
1,3.0,10,9,17.0,4.8,1
1,14.0,13,67,22.0,6.7,1
1,25.0,6,20,32.0,7.6,1
1,32.0,11,17,42.0,7.6,1
1,29.0,19,57,43.0,7.0,1
2,976.0,99,1712,1135.0,9.1,1
3,2683.0,562,1333,3243.0,9.1,1
1,568.0,254,1839,855.0,7.4,1
2,499.0,199,366,670.0,8.7,1
1,180.0,29,142,242.0,7.9,1
2,507.0,260,411,924.0,6.5,1
1,210.0,84,225,291.0,8.1,1
1,37.0,12,123,44.0,8.3,1
2,118.0,55,301,168.0,7.3,1
1,74.0,8,40,91.0,8.4,1
1,17.0,3,67,19.0,8.3,1
2,217.0,61,191,284.0,8.4,1
1,25.0,10,26,34.0,7.5,1
1,39.0,4,20,50.0,7.7,1
1,20.0,4,33,27.0,8.0,1
2,101.0,22,69,139.0,7.5,1
1,21.0,12,48,39.0,6.2,1
3,107.0,33,80,166.0,7.0,1
1,375.0,50,337,510.0,8.1,1
3,1384.0,509,1258,2026.0,7.7,1
1,138.0,40,61,195.0,7.9,1
2,1150.0,341,559,1762.0,6.9,1
1,118.0,28,957,147.0,8.4,1
1,21.0,0,13,30.0,7.2,1
1,3.0,0,1,3.0,7.8,1
2,56.0,26,82,113.0,6.0,1
2,5.0,1,3,11.0,5.8,1
2,5.0,1,5,8.0,6.4,1
2,3.0,1,6,8.0,5.9,1
2,51.0,24,29,78.0,7.6,1
2,3.0,9,49,14.0,5.0,1
1,6.0,1,13,11.0,5.9,1
2,1015.0,231,595,1297.0,8.8,1
1,18.0,6,58,26.0,7.4,1
1,18.0,11,30,25.0,7.8,1
1,99.0,13,102,116.0,8.7,1
1,331.0,36,120,434.0,8.1,1
1,43.0,5,22,68.0,6.6,1
2,8.0,1,12,9.0,7.6,1
1,8.0,5,14,8.0,7.6,1
1,8.0,4,22,10.0,7.7,1
1,8.0,1,60,8.0,7.9,1
1,30.0,8,33,40.0,7.4,1
2,24.0,2,13,34.0,7.0,1
1,15.0,1,10,19.0,7.4,1
1,77.0,14,39,113.0,6.9,1
1,20.0,0,40,20.0,8.8,1
1,77.0,13,36,105.0,7.9,1
1,58.0,12,104,93.0,6.5,1
1,162.0,33,1067,180.0,9.3,1
1,19.0,8,21,33.0,6.7,1
2,38.0,3,26,57.0,6.7,1
1,268.0,28,577,318.0,8.8,1
1,6.0,2,14,6.0,8.0,1
1,4.0,1,42,5.0,7.8,1
1,158.0,67,106,207.0,8.4,1
1,55.0,7,12,77.0,7.7,1
1,281.0,56,138,323.0,9.0,1
1,1.0,0,26,1.0,8.1,1
1,8.0,1,11,9.0,7.6,1
1,12.0,4,6,16.0,7.6,1
1,17.0,1,10,23.0,7.2,1
1,9.0,0,4,14.0,6.2,1
1,78.0,23,208,93.0,9.2,1
1,8.0,3,32,11.0,7.4,1
1,374.0,74,329,503.0,7.8,1
1,37.0,6,45,51.0,7.7,1
2,106.0,35,64,150.0,7.5,1
1,94.0,5,71,108.0,8.8,1
1,75.0,11,35,111.0,7.0,1
2,149.0,37,29,195.0,8.0,1
1,10.0,4,7,11.0,8.0,1
1,5.0,0,1,10.0,5.9,1
2,44.0,14,8,47.0,8.7,1
1,72.0,15,47,82.0,9.0,1
2,160.0,31,64,219.0,7.8,1
1,13.0,4,10,15.0,8.5,1
1,2.0,0,0,2.0,7.3,1
1,4.0,6,3,8.0,6.0,1
1,408.0,34,677,493.0,8.7,1
1,100.0,22,76,124.0,8.5,1
1,9.0,0,5,10.0,7.4,1
1,149.0,35,105,176.0,8.8,1
1,244.0,12,216,303.0,8.3,1
1,13.0,3,6,19.0,6.9,1
2,12.0,6,14,19.0,6.4,1
1,21.0,17,73,44.0,5.4,1
1,22.0,4,3,26.0,7.8,1
1,3.0,3,10,6.0,6.6,1
1,5.0,1,2,8.0,6.2,1
2,3.0,4,5,11.0,5.3,1
2,285.0,64,178,382.0,7.8,1
2,63.0,14,58,75.0,8.4,1
2,35.0,25,61,68.0,6.4,1
1,21.0,7,8,27.0,7.5,1
1,685.0,93,3778,771.0,9.4,1
2,809.0,254,1518,1080.0,8.8,1
1,35.0,7,152,39.0,8.7,1
2,235.0,112,190,356.0,8.5,1
1,147.0,122,196,261.0,7.7,1
1,52.0,14,179,80.0,7.2,1
1,1.0,0,6,1.0,7.3,1
2,12.0,0,18,18.0,7.1,1
2,20.0,5,72,26.0,7.9,1
2,71.0,46,97,125.0,6.4,1
2,6.0,5,21,12.0,6.7,1
1,3.0,0,3,5.0,7.1,1
1,1.0,0,2,1.0,7.1,1
1,155.0,48,555,184.0,9.2,1
1,461.0,50,370,563.0,8.7,1
2,300.0,62,121,403.0,8.1,1
1,428.0,63,414,556.0,8.0,1
2,35.0,11,41,43.0,7.8,1
1,23.0,9,22,37.0,6.8,1
1,8.0,2,4,10.0,7.5,1
1,8.0,2,12,11.0,6.9,1
1,23.0,7,50,33.0,6.9,1
2,5.0,3,7,8.0,6.1,1
1,1247.0,284,884,1655.0,8.3,1
1,620.0,58,1024,722.0,8.9,1
1,88.0,36,497,123.0,7.9,1
2,35.0,8,15,51.0,7.1,1
1,12.0,1,11,16.0,7.1,1
1,2.0,5,28,8.0,5.4,1
3,9984.0,2301,20750,12376.0,9.1,1
1,1167.0,370,5043,1552.0,8.6,1
2,120.0,27,526,170.0,7.8,1
4,175.0,45,981,257.0,7.7,1
2,1164.0,462,888,1748.0,7.3,1
1,115.0,73,120,185.0,6.8,1
2,130.0,43,81,228.0,6.1,1
1,7.0,0,22,9.0,7.2,1
1,86.0,48,584,157.0,6.5,1
1,9.0,8,38,15.0,6.3,1
2,13.0,5,10,19.0,6.8,1
3,2153.0,642,4794,2784.0,8.9,1
1,382.0,140,2291,568.0,7.5,1
3,1744.0,559,1249,2265.0,8.9,1
3,531.0,206,1507,727.0,8.4,1
4,465.0,224,734,717.0,7.4,1
1,13.0,9,91,22.0,6.5,1
1,457.0,56,1732,526.0,9.1,1
2,601.0,247,3352,868.0,8.0,1
2,1548.0,448,2592,2178.0,7.3,1
2,1235.0,438,3491,1828.0,7.5,1
3,3313.0,1079,3678,4297.0,8.7,1
3,2134.0,593,1088,2721.0,9.1,1
1,48.0,15,256,67.0,7.2,1
3,1179.0,522,2050,1765.0,7.9,1
3,1203.0,374,1291,1665.0,7.7,1
2,1158.0,257,857,1508.0,8.8,1
1,58.0,25,339,83.0,7.9,1
3,1557.0,598,1626,2214.0,8.1,1
3,1441.0,428,1464,1937.0,8.6,1
2,889.0,255,1341,1151.0,8.5,1
2,574.0,135,852,755.0,8.2,1
1,230.0,32,565,293.0,8.3,1
1,283.0,60,482,362.0,8.5,1
2,304.0,90,612,416.0,7.7,1
3,1928.0,169,2541,2281.0,8.9,1
1,247.0,72,922,342.0,7.9,1
1,737.0,186,1072,1023.0,8.0,1
4,291.0,127,1335,483.0,6.8,1
1,412.0,218,1256,592.0,8.5,1
2,2615.0,924,2165,3557.0,8.3,1
1,52.0,21,397,79.0,7.2,1
1,243.0,93,254,403.0,6.6,1
3,391.0,164,669,609.0,6.9,1
4,6526.0,1701,13256,8019.0,9.3,1
1,2568.0,753,8048,3534.0,8.4,1
1,563.0,128,2915,755.0,8.1,1
1,161.0,59,736,208.0,8.8,1
1,331.0,107,2455,509.0,7.2,1
1,684.0,184,4818,1029.0,7.4,1
2,1129.0,473,1970,1605.0,8.2,1
3,1444.0,602,881,2006.0,8.5,1
3,3073.0,797,1968,3844.0,8.8,1
1,273.0,30,299,331.0,8.6,1
1,71.0,15,221,83.0,8.7,1
1,99.0,32,536,138.0,7.8,1
2,72.0,40,163,108.0,8.9,1
2,339.0,201,682,593.0,7.3,1
2,299.0,77,415,394.0,8.0,1
4,171.0,89,752,303.0,6.6,1
2,118.0,41,260,159.0,8.8,1
2,2614.0,648,11207,3434.0,8.8,1
1,523.0,205,1714,667.0,8.9,1
1,321.0,122,1001,419.0,9.0,1
2,48.0,5,94,53.0,9.0,1
1,222.0,64,119,265.0,9.2,1
1,232.0,49,197,310.0,8.0,1
1,1.0,2,15,3.0,7.4,1
1,42.0,14,43,51.0,8.8,1
1,10.0,2,9,13.0,7.7,1
1,34.0,2,9,38.0,8.5,1
1,68.0,9,110,81.0,8.5,1
2,205.0,90,648,259.0,8.3,1
1,13.0,2,59,15.0,8.3,1
1,44.0,19,8,54.0,8.5,1
1,74.0,36,26,111.0,7.5,1
2,9.0,1,22,13.0,7.2,1
1,8.0,5,22,12.0,7.2,1
1,33.0,1,50,39.0,8.1,1
1,22.0,4,23,30.0,7.3,1
1,117.0,19,187,153.0,8.3,1
1,12.0,0,19,14.0,8.1,1
1,12.0,0,18,18.0,6.5,1
1,9.0,3,11,11.0,7.0,1
1,6.0,1,2,8.0,6.5,1
1,7.0,0,2,8.0,8.1,1
1,36.0,19,17,47.0,8.4,1
1,10.0,14,4,17.0,5.9,1
1,89.0,20,489,102.0,9.2,1
1,228.0,80,1895,273.0,9.0,1
1,6.0,2,32,6.0,8.2,1
1,18.0,3,47,22.0,8.2,1
1,530.0,110,353,677.0,8.6,1
1,127.0,27,25,158.0,8.4,1
1,15.0,12,16,33.0,5.9,1
1,0.0,0,0,2.0,6.4,1
1,17.0,1,18,22.0,6.9,1
1,496.0,36,399,584.0,8.9,1
1,5.0,6,7,14.0,6.0,1
1,42.0,17,42,64.0,7.2,1
2,58.0,51,32,111.0,5.3,1
1,9.0,2,7,12.0,6.8,1
1,1374.0,406,12714,1692.0,9.1,1
1,855.0,224,6483,1047.0,9.0,1
2,104.0,32,49,138.0,8.0,1
2,170.0,35,76,255.0,7.1,1
1,330.0,90,106,377.0,9.2,1
1,86.0,7,62,98.0,8.8,1
1,44.0,12,37,58.0,8.0,1
1,35.0,12,23,44.0,7.9,1
2,6.0,1,5,9.0,6.7,1
1,70.0,16,38,103.0,7.3,1
1,5.0,1,27,9.0,5.8,1
1,4.0,2,3,8.0,5.9,1
1,34.0,2,10,36.0,9.0,1
1,13.0,3,4,15.0,8.0,1
1,10.0,0,10,10.0,7.9,1
1,48.0,8,30,57.0,8.2,1
1,19.0,6,16,35.0,5.9,1
1,9.0,2,5,9.0,8.0,1
1,9.0,3,9,11.0,7.3,1
1,22.0,4,3,27.0,7.3,1
1,147.0,31,32,175.0,8.7,1
2,156.0,21,32,186.0,8.6,1
1,42.0,3,61,47.0,8.9,1
2,48.0,9,42,59.0,8.2,1
1,10.0,0,11,14.0,6.9,1
1,9.0,0,7,9.0,8.1,1
2,21.0,8,14,37.0,6.0,1
2,6.0,0,5,11.0,5.7,1
1,43.0,7,13,52.0,8.5,1
1,32.0,2,7,39.0,8.4,1
1,6.0,1,4,8.0,6.6,1
1,9.0,3,6,10.0,8.0,1
1,3.0,0,3,4.0,7.6,1
1,54.0,2,23,63.0,8.1,1
1,230.0,49,733,265.0,9.3,1
2,31.0,2,115,35.0,8.8,1
2,23.0,5,63,29.0,8.0,1
2,671.0,217,749,923.0,7.8,1
2,21.0,11,55,30.0,7.6,1
2,17.0,6,6,23.0,6.8,1
1,611.0,60,764,726.0,9.0,1
2,940.0,251,1568,1401.0,7.7,1
1,710.0,151,696,822.0,9.0,1
1,137.0,21,93,205.0,7.4,1
1,47.0,12,70,77.0,6.8,1
1,129.0,15,106,159.0,8.5,1
1,243.0,77,104,358.0,7.4,1
1,35.0,2,41,37.0,8.9,1
1,7.0,0,8,10.0,6.9,1
1,11.0,2,5,14.0,7.3,1
2,8.0,5,4,13.0,6.8,1
1,28.0,5,20,41.0,6.7,1
2,20.0,6,13,24.0,7.4,1
1,37.0,4,49,46.0,7.4,1
1,39.0,7,16,50.0,7.4,1
3,202.0,135,368,357.0,6.4,1
1,11.0,3,9,12.0,8.1,1
4,78.0,45,182,131.0,6.5,1
1,10.0,2,72,18.0,5.9,1
2,133.0,30,941,186.0,8.2,1
1,12.0,4,30,14.0,8.6,1
1,11.0,5,44,18.0,6.7,1
1,5.0,0,34,6.0,7.8,1
1,12.0,4,12,17.0,7.5,1
1,10.0,3,9,13.0,6.9,1
3,2477.0,261,4548,2936.0,8.9,1
1,428.0,70,882,578.0,8.0,1
1,157.0,74,816,227.0,7.8,1
2,364.0,119,874,529.0,7.6,1
1,7.0,2,144,8.0,8.0,1
1,534.0,126,495,731.0,7.8,1
3,1242.0,417,2202,1873.0,6.9,1
1,222.0,91,509,322.0,7.9,1
1,126.0,36,121,180.0,7.9,1
3,242.0,161,369,354.0,7.8,1
1,27.0,13,116,57.0,5.7,1
1,47.0,4,123,51.0,9.0,1
1,47.0,8,35,64.0,7.6,1
1,4.0,0,9,6.0,8.0,1
1,99.0,60,124,168.0,6.7,1
1,59.0,15,328,83.0,7.4,1
1,46.0,7,32,60.0,7.4,1
1,202.0,90,500,308.0,6.9,1
1,32.0,15,38,40.0,8.6,1
1,27.0,8,58,32.0,8.4,1
1,16.0,3,61,22.0,7.4,1
1,159.0,72,408,276.0,5.9,1
4,137.0,71,183,227.0,7.0,1
1,84.0,26,35,126.0,7.2,1
2,97.0,35,209,147.0,7.5,1
4,292.0,137,502,434.0,7.7,1
1,181.0,67,214,220.0,8.9,1
2,17.0,9,20,26.0,7.2,1
2,31.0,15,89,55.0,6.4,1
1,2011.0,463,1022,2585.0,8.5,1
1,14.0,5,199,20.0,8.2,1
2,87.0,11,127,111.0,8.6,1
1,29.0,3,13,42.0,7.0,1
1,41.0,29,62,65.0,7.9,1
1,135.0,26,152,170.0,8.5,1
3,3337.0,760,5900,4352.0,8.7,1
1,566.0,151,2143,730.0,8.6,1
2,2462.0,822,3461,3297.0,8.7,1
1,147.0,41,356,170.0,9.3,1
3,3177.0,1029,3653,4280.0,8.5,1
3,1569.0,567,1882,2340.0,7.3,1
2,943.0,453,1579,1353.0,8.4,1
1,595.0,77,684,696.0,9.1,1
1,13.0,74,634,109.0,4.9,1
2,539.0,99,305,640.0,9.0,1
1,1017.0,260,295,1294.0,8.7,1
3,1412.0,364,1601,2045.0,7.6,1
2,179.0,44,119,227.0,8.2,1
2,1052.0,324,819,1638.0,6.7,1
1,8975.0,2240,24887,11403.0,9.1,1
1,2425.0,780,9550,3012.0,9.1,1
1,1456.0,544,3251,1790.0,8.4,1
2,317.0,119,1246,435.0,8.3,1
1,193.0,35,717,238.0,8.5,1
1,65.0,15,397,105.0,7.1,1
2,108.0,51,539,146.0,8.3,1
3,1240.0,438,1229,1783.0,8.0,1
1,16.0,2,132,24.0,6.8,1
1,43.0,17,237,63.0,7.4,1
1,313.0,71,156,383.0,8.9,1
1,14.0,3,50,16.0,8.4,1
3,12.0,5,31,14.0,7.6,1
1,9.0,5,36,15.0,6.7,1
1,11.0,9,63,23.0,6.1,1
1,31.0,25,74,49.0,6.4,1
2,17.0,3,27,25.0,7.1,1
1,1.0,3,5,3.0,7.7,1
2,259.0,98,430,423.0,6.7,1
2,7.0,6,4,8.0,7.0,1
1,139.0,32,224,221.0,6.6,1
1,20.0,17,15,35.0,6.5,1
2,58.0,29,99,103.0,6.8,1
1,17.0,8,137,18.0,8.2,1
1,17.0,9,66,21.0,8.0,1
1,14.0,1,3,17.0,7.7,1
1,7.0,2,8,10.0,6.7,1
1,21.0,6,102,44.0,6.0,1
1,133.0,40,44,168.0,8.5,1
1,270.0,46,87,392.0,7.4,1
1,76.0,10,34,116.0,6.7,1
1,21.0,4,13,24.0,8.8,1
2,116.0,27,23,162.0,7.6,1
1,36.0,56,62,54.0,7.0,1
1,7.0,2,24,9.0,7.2,1
1,12.0,3,16,18.0,6.5,1
1,367.0,95,1673,441.0,8.9,1
1,467.0,188,1721,670.0,7.6,1
1,87.0,25,250,107.0,8.6,1
1,36.0,9,99,50.0,7.4,1
1,70.0,27,94,94.0,8.0,1
3,9.0,3,35,14.0,6.6,1
1,42.0,18,36,62.0,7.3,1
1,38.0,9,30,45.0,8.5,1
1,419.0,63,742,488.0,9.1,1
1,269.0,21,215,329.0,8.8,1
1,71.0,39,49,91.0,8.6,1
1,4.0,5,3,10.0,6.0,1
1,27.0,13,78,41.0,6.1,1
2,25.0,5,31,34.0,7.6,1
2,382.0,100,249,512.0,8.1,1
1,344.0,149,93,431.0,9.0,1
1,75.0,17,23,96.0,8.4,1
2,33.0,14,22,45.0,7.3,1
2,15.0,4,10,29.0,5.8,1
1,19.0,2,15,23.0,7.9,1
1,15.0,9,16,19.0,7.8,1
2,114.0,39,46,149.0,7.6,1
1,0.0,0,0,1.0,7.6,1
1,6.0,1,2,6.0,7.1,1
1,64.0,6,15,116.0,6.3,1
1,89.0,37,553,115.0,8.4,1
2,60.0,17,43,81.0,7.5,1
1,5.0,1,4,7.0,7.2,1
2,21.0,7,18,26.0,7.6,1
1,3.0,1,1,8.0,5.4,1
1,10.0,2,10,10.0,7.9,1
1,140.0,18,21,170.0,8.4,1
1,37.0,21,12,44.0,8.4,1
1,10.0,3,5,15.0,7.1,1
1,15.0,11,17,18.0,8.2,1
1,37.0,4,6,45.0,8.1,1
2,5.0,1,6,9.0,7.4,1
1,13.0,0,1,16.0,7.1,1
1,1.0,1,1,1.0,7.2,1
1,8.0,1,1,17.0,5.8,1
1,27.0,0,8,44.0,6.1,1
1,141.0,11,459,175.0,8.5,1
1,9.0,1,16,9.0,7.8,1
1,280.0,32,904,333.0,8.9,1
1,14.0,2,10,18.0,7.7,1
1,355.0,40,623,409.0,9.1,1
1,149.0,257,228,261.0,7.4,1
1,47.0,5,87,59.0,8.0,1
1,3.0,1,9,3.0,6.8,1
1,7.0,0,2,10.0,6.8,1
1,1.0,0,4,1.0,8.0,1
1,18.0,5,16,24.0,6.8,1
1,8.0,0,15,12.0,6.5,1
1,81.0,7,467,95.0,8.9,1
1,26.0,3,33,39.0,7.0,1
1,69.0,24,44,111.0,6.4,1
1,21.0,2,13,29.0,7.2,1
2,30.0,7,25,36.0,7.8,1
1,11.0,5,5,12.0,7.9,1
3,7.0,3,23,15.0,5.4,1
2,20.0,4,1,26.0,7.2,1
1,312.0,106,1660,334.0,9.4,1
1,41.0,22,350,40.0,8.1,1
1,22.0,10,126,22.0,8.3,1
1,17.0,11,152,30.0,6.0,1
1,8.0,15,40,11.0,7.6,1
1,8.0,2,21,9.0,8.2,1
2,16.0,14,46,33.0,5.5,1
1,329.0,39,293,395.0,8.8,1
1,480.0,84,424,613.0,8.4,1
1,36.0,5,52,60.0,7.2,1
1,34.0,9,61,49.0,7.5,1
1,28.0,12,77,57.0,5.2,1
2,39.0,34,54,86.0,5.7,1
1,68.0,8,275,80.0,8.8,1
1,103.0,31,425,133.0,8.1,1
1,56.0,6,243,69.0,8.4,1
1,12.0,4,41,15.0,7.8,1
3,1063.0,437,3366,1505.0,8.3,1
2,1442.0,379,1041,1970.0,8.3,1
2,234.0,135,230,398.0,7.2,1
1,18.0,0,14,21.0,8.0,1
1,9.0,2,34,13.0,6.9,1
1,19.0,4,23,26.0,7.1,1
1,7.0,0,32,11.0,6.8,1
2,867.0,303,906,1227.0,7.7,1
2,596.0,352,831,934.0,6.9,1
2,9.0,6,7,15.0,6.6,1
1,30.0,6,22,36.0,7.8,1
1,50.0,19,344,71.0,7.6,1
1,287.0,31,1799,260.0,9.5,1
1,129.0,55,500,180.0,8.0,1
1,95.0,35,53,123.0,8.7,1
1,97.0,14,71,114.0,9.1,1
1,143.0,44,86,182.0,8.7,1
1,28.0,8,20,47.0,6.7,1
2,10.0,1,8,14.0,7.1,1
1,180.0,23,1370,210.0,8.7,1
2,745.0,296,2403,1087.0,8.4,1
1,262.0,21,723,296.0,9.1,1
3,710.0,245,2454,1060.0,7.8,1
1,135.0,92,456,182.0,8.7,1
1,20.0,5,107,31.0,7.4,1
1,18.0,8,101,26.0,8.1,1
3,2687.0,836,4769,4035.0,7.2,1
2,77.0,25,177,132.0,6.4,1
1,18.0,5,57,33.0,6.2,1
1,32.0,7,17,41.0,8.4,1
4,831.0,263,831,1090.0,8.7,1
1,21.0,2,9,26.0,8.0,1
1,12.0,3,52,17.0,7.5,1
1,101.0,37,406,158.0,7.2,1
1,78.0,19,486,91.0,9.1,1
1,139.0,39,228,162.0,9.0,1
1,84.0,39,163,138.0,6.8,1
1,76.0,45,243,140.0,6.6,1
1,21.0,7,54,26.0,7.8,1
1,85.0,3,32,99.0,8.1,1
1,9.0,4,37,12.0,7.2,1
1,29.0,13,89,56.0,5.7,1
1,155.0,43,453,197.0,8.9,1
2,274.0,69,138,412.0,7.3,1
1,231.0,109,288,379.0,6.9,1
1,50.0,24,33,75.0,7.7,1
1,45.0,3,13,51.0,8.6,1
2,78.0,35,95,126.0,6.5,1
2,18.0,3,11,24.0,7.8,1
1,12.0,1,4,17.0,7.5,1
2,36.0,6,23,43.0,8.0,1
1,70.0,20,37,103.0,7.6,1
1,24.0,5,173,36.0,7.4,1
1,34.0,12,168,47.0,7.5,1
1,20.0,7,14,27.0,7.8,1
1,132.0,47,83,172.0,8.2,1
2,177.0,59,138,296.0,6.4,1
2,830.0,352,946,1166.0,8.0,1
2,53.0,20,42,103.0,5.7,1
1,9.0,3,16,11.0,7.5,1
1,8.0,1,4,8.0,8.0,1
1,66.0,25,84,78.0,8.4,1
2,64.0,20,64,73.0,8.9,1
2,22.0,9,25,33.0,7.7,1
2,176.0,55,84,258.0,7.6,1
1,130.0,53,61,161.0,8.6,1
2,309.0,80,157,408.0,8.1,1
1,119.0,18,27,140.0,8.7,1
2,21.0,9,57,32.0,7.2,1
1,129.0,6,28,158.0,8.3,1
1,117.0,49,86,190.0,6.8,1
3,1025.0,451,1211,1549.0,7.3,1
1,123.0,8,68,184.0,7.2,1
2,37.0,15,22,50.0,7.6,1
2,34.0,12,14,45.0,7.7,1
1,152.0,69,146,247.0,7.7,1
2,223.0,56,156,300.0,7.7,1
2,70.0,23,36,92.0,8.2,1
1,11.0,4,11,14.0,7.5,1
2,642.0,106,397,794.0,8.6,1
1,365.0,126,67,446.0,9.1,1
1,5.0,1,42,7.0,7.9,1
2,6.0,2,14,10.0,6.2,1
1,256.0,81,1876,361.0,8.0,1
1,256.0,74,134,327.0,8.2,1
1,9.0,3,2,12.0,8.4,1
1,5.0,3,37,11.0,5.4,1
2,552.0,207,426,867.0,6.2,1
1,374.0,15,491,451.0,8.5,1
1,32.0,8,15,37.0,8.5,1
1,3.0,0,1,4.0,7.6,1
1,1071.0,381,508,1404.0,8.6,1
1,8.0,2,38,8.0,8.3,1
1,50.0,2,50,63.0,8.1,1
1,23.0,11,50,29.0,7.8,1
1,59.0,13,16,79.0,7.6,1
2,50.0,16,90,63.0,8.1,1
1,33.0,22,45,52.0,6.6,1
2,14.0,10,13,21.0,6.3,1
1,17.0,0,54,19.0,8.9,1
1,10.0,1,5,10.0,8.4,1
1,121.0,31,1020,151.0,8.4,1
1,103.0,18,79,142.0,7.5,1
1,8.0,0,93,9.0,7.5,1
1,7.0,2,11,10.0,7.0,1
1,26.0,8,10,35.0,7.5,1
1,10.0,1,4,17.0,5.9,1
1,105.0,14,67,153.0,7.1,1
1,1.0,0,14,1.0,7.8,1
1,35.0,23,28,64.0,6.7,1
1,22.0,3,25,33.0,7.0,1
1,28.0,14,69,41.0,6.7,1
1,8.0,1,24,10.0,7.6,1
2,17.0,6,24,30.0,6.0,1
1,8.0,3,7,11.0,7.5,1
1,289.0,28,210,403.0,7.9,1
1,380.0,40,369,498.0,8.1,1
1,8.0,0,6,8.0,8.0,1
1,11.0,5,16,14.0,7.8,1
2,10.0,7,4,21.0,5.7,1
1,103.0,8,19,128.0,8.5,1
1,56.0,3,14,67.0,8.7,1
1,14.0,3,12,24.0,6.3,1
1,12.0,1,1,13.0,8.0,1
1,142.0,10,150,163.0,8.7,1
1,16.0,0,23,18.0,7.8,1
1,21.0,3,21,25.0,8.6,1
1,134.0,61,324,201.0,7.9,1
1,8.0,9,7,10.0,7.8,1
1,33.0,30,30,47.0,7.7,1
1,35.0,59,19,58.0,8.2,1
1,10.0,8,4,16.0,7.2,1
1,56.0,19,104,73.0,7.5,1
2,2.0,1,4,5.0,6.2,1
1,34.0,42,34,52.0,7.4,1
1,19.0,5,38,25.0,7.3,1
1,246.0,27,222,326.0,8.2,1
2,242.0,100,232,336.0,8.1,1
1,14.0,1,7,20.0,7.4,1
1,4.0,2,42,5.0,7.3,1
1,46.0,5,122,59.0,7.8,1
1,212.0,27,103,257.0,8.8,1
1,6.0,1,2,9.0,6.8,1
1,23.0,7,13,33.0,7.1,1
1,17.0,7,12,27.0,6.6,1
1,18.0,10,37,29.0,6.4,1
1,194.0,0,1,194.0,9.5,1
1,7.0,1,3,8.0,7.9,1
1,212.0,28,956,238.0,9.1,1
2,1376.0,275,1602,1794.0,8.3,1
2,2020.0,617,2786,2726.0,8.3,1
2,570.0,119,395,674.0,9.3,1
2,71.0,22,34,86.0,8.6,1
1,91.0,15,52,109.0,8.8,1
1,17.0,1,26,27.0,6.5,1
3,6.0,9,105,19.0,5.4,1
1,145.0,60,132,191.0,8.2,1
1,14.0,20,30,34.0,5.4,1
1,4.0,1,3,6.0,6.7,1
2,663.0,168,855,892.0,8.4,1
2,1338.0,580,1214,2047.0,7.1,1
2,393.0,138,314,491.0,8.3,1
1,7.0,4,15,9.0,7.2,1
3,545.0,248,567,755.0,8.2,1
1,8.0,2,14,15.0,6.2,1
3,948.0,286,1396,1307.0,8.0,1
1,1.0,1,12,8.0,7.0,1
2,1514.0,235,4078,1974.0,8.3,1
1,105.0,52,161,138.0,8.9,1
1,80.0,10,37,91.0,8.9,1
1,30.0,24,73,44.0,8.1,1
2,652.0,108,496,794.0,8.8,1
3,769.0,276,430,1067.0,7.6,1
2,56.0,37,37,78.0,8.1,1
